Id,label
64329,0
64330,4
64331,6
64332,4
64333,8
64334,0
64335,9
64336,1
64337,4
64338,0
64339,2
64340,8
64341,5
64342,7
64343,2
64344,7
64345,3
64346,1
64347,8
64348,5
64349,2
64350,4
64351,8
64352,0
64353,4
64354,1
64355,6
64356,4
64357,8
64358,2
64359,6
64360,2
64361,4
64362,7
64363,9
64364,4
64365,7
64366,6
64367,8
64368,0
64369,2
64370,4
64371,8
64372,3
64373,1
64374,0
64375,8
64376,9
64377,5
64378,4
64379,0
64380,3
64381,8
64382,3
64383,4
64384,4
64385,6
64386,8
64387,6
64388,4
64389,0
64390,2
64391,6
64392,9
64393,8
64394,0
64395,3
64396,4
64397,3
64398,0
64399,8
64400,9
64401,1
64402,7
64403,1
64404,3
64405,0
64406,8
64407,4
64408,7
64409,0
64410,2
64411,6
64412,1
64413,3
64414,6
64415,0
64416,4
64417,6
64418,6
64419,7
64420,6
64421,5
64422,0
64423,9
64424,9
64425,0
64426,2
64427,8
64428,9
64429,3
64430,6
64431,1
64432,6
64433,2
64434,3
64435,7
64436,5
64437,8
64438,8
64439,3
64440,3
64441,0
64442,9
64443,6
64444,2
64445,7
64446,0
64447,9
64448,9
64449,1
64450,8
64451,6
64452,6
64453,1
64454,4
64455,8
64456,8
64457,9
64458,8
64459,9
64460,7
64461,1
64462,6
64463,2
64464,7
64465,9
64466,8
64467,8
64468,0
64469,1
64470,0
64471,0
64472,2
64473,4
64474,4
64475,9
64476,1
64477,0
64478,1
64479,6
64480,2
64481,5
64482,6
64483,3
64484,7
64485,6
64486,8
64487,0
64488,4
64489,7
64490,6
64491,7
64492,1
64493,5
64494,4
64495,7
64496,2
64497,7
64498,7
64499,4
64500,2
64501,3
64502,4
64503,9
64504,8
64505,0
64506,6
64507,6
64508,9
64509,4
64510,6
64511,2
64512,4
64513,6
64514,8
64515,1
64516,6
64517,9
64518,6
64519,5
64520,6
64521,2
64522,7
64523,6
64524,9
64525,6
64526,7
64527,1
64528,6
64529,3
64530,3
64531,7
64532,7
64533,8
64534,4
64535,4
64536,6
64537,1
64538,6
64539,0
64540,1
64541,8
64542,3
64543,1
64544,1
64545,7
64546,9
64547,3
64548,6
64549,8
64550,5
64551,2
64552,9
64553,1
64554,4
64555,8
64556,4
64557,5
64558,9
64559,6
64560,6
64561,5
64562,1
64563,3
64564,8
64565,1
64566,4
64567,2
64568,1
64569,5
64570,5
64571,0
64572,7
64573,3
64574,9
64575,2
64576,8
64577,8
64578,4
64579,8
64580,6
64581,7
64582,4
64583,6
64584,0
64585,7
64586,2
64587,8
64588,4
64589,3
64590,8
64591,1
64592,3
64593,9
64594,1
64595,0
64596,9
64597,5
64598,8
64599,0
64600,7
64601,1
64602,4
64603,7
64604,8
64605,7
64606,8
64607,3
64608,5
64609,0
64610,4
64611,4
64612,5
64613,3
64614,4
64615,9
64616,7
64617,1
64618,3
64619,5
64620,2
64621,5
64622,7
64623,0
64624,1
64625,2
64626,7
64627,9
64628,5
64629,8
64630,1
64631,1
64632,7
64633,0
64634,1
64635,6
64636,5
64637,1
64638,7
64639,5
64640,1
64641,5
64642,7
64643,5
64644,0
64645,9
64646,5
64647,7
64648,4
64649,2
64650,7
64651,3
64652,1
64653,8
64654,6
64655,3
64656,6
64657,5
64658,1
64659,6
64660,9
64661,7
64662,6
64663,2
64664,3
64665,1
64666,7
64667,9
64668,9
64669,5
64670,2
64671,2
64672,4
64673,0
64674,7
64675,6
64676,6
64677,1
64678,1
64679,1
64680,8
64681,7
64682,1
64683,7
64684,2
64685,7
64686,9
64687,2
64688,2
64689,4
64690,0
64691,0
64692,1
64693,2
64694,4
64695,9
64696,2
64697,7
64698,4
64699,2
64700,9
64701,8
64702,2
64703,4
64704,3
64705,4
64706,8
64707,8
64708,3
64709,4
64710,3
64711,3
64712,7
64713,6
64714,8
64715,5
64716,2
64717,9
64718,9
64719,1
64720,1
64721,9
64722,3
64723,0
64724,6
64725,9
64726,3
64727,8
64728,5
64729,0
64730,3
64731,9
64732,1
64733,1
64734,6
64735,4
64736,2
64737,9
64738,2
64739,3
64740,6
64741,4
64742,1
64743,9
64744,0
64745,3
64746,8
64747,5
64748,1
64749,5
64750,4
64751,3
64752,8
64753,1
64754,5
64755,0
64756,8
64757,3
64758,8
64759,9
64760,0
64761,9
64762,0
64763,9
64764,0
64765,0
64766,5
64767,4
64768,3
64769,1
64770,7
64771,7
64772,4
64773,0
64774,2
64775,6
64776,2
64777,4
64778,0
64779,1
64780,3
64781,0
64782,7
64783,8
64784,9
64785,9
64786,7
64787,1
64788,5
64789,2
64790,4
64791,8
64792,7
64793,1
64794,1
64795,6
64796,2
64797,3
64798,2
64799,8
64800,8
64801,9
64802,5
64803,9
64804,4
64805,4
64806,6
64807,2
64808,9
64809,7
64810,9
64811,5
64812,0
64813,6
64814,3
64815,0
64816,1
64817,5
64818,4
64819,8
64820,9
64821,9
64822,9
64823,4
64824,5
64825,3
64826,7
64827,3
64828,9
64829,7
64830,5
64831,0
64832,4
64833,4
64834,2
64835,9
64836,0
64837,8
64838,4
64839,7
64840,2
64841,2
64842,1
64843,7
64844,6
64845,3
64846,6
64847,9
64848,7
64849,2
64850,3
64851,4
64852,6
64853,6
64854,4
64855,5
64856,8
64857,1
64858,4
64859,4
64860,1
64861,3
64862,0
64863,6
64864,7
64865,6
64866,1
64867,1
64868,2
64869,6
64870,9
64871,8
64872,6
64873,4
64874,1
64875,0
64876,7
64877,5
64878,1
64879,9
64880,3
64881,1
64882,3
64883,2
64884,0
64885,8
64886,7
64887,2
64888,6
64889,2
64890,7
64891,8
64892,0
64893,1
64894,2
64895,4
64896,8
64897,2
64898,7
64899,0
64900,0
64901,3
64902,4
64903,7
64904,2
64905,9
64906,3
64907,8
64908,3
64909,1
64910,7
64911,9
64912,3
64913,3
64914,2
64915,5
64916,0
64917,1
64918,3
64919,5
64920,2
64921,8
64922,9
64923,4
64924,9
64925,2
64926,4
64927,1
64928,4
64929,1
64930,4
64931,6
64932,0
64933,8
64934,4
64935,9
64936,1
64937,6
64938,4
64939,9
64940,0
64941,1
64942,4
64943,7
64944,9
64945,3
64946,9
64947,9
64948,4
64949,4
64950,5
64951,6
64952,0
64953,0
64954,7
64955,7
64956,0
64957,6
64958,8
64959,1
64960,8
64961,8
64962,1
64963,4
64964,7
64965,4
64966,2
64967,4
64968,1
64969,5
64970,4
64971,7
64972,6
64973,7
64974,4
64975,2
64976,3
64977,9
64978,7
64979,1
64980,0
64981,5
64982,5
64983,1
64984,3
64985,7
64986,4
64987,1
64988,5
64989,8
64990,5
64991,6
64992,5
64993,0
64994,0
64995,8
64996,2
64997,9
64998,0
64999,5
65000,4
65001,6
65002,7
65003,4
65004,6
65005,9
65006,6
65007,4
65008,7
65009,8
65010,8
65011,0
65012,5
65013,2
65014,4
65015,6
65016,0
65017,0
65018,6
65019,5
65020,0
65021,5
65022,1
65023,5
65024,7
65025,7
65026,3
65027,7
65028,0
65029,3
65030,0
65031,3
65032,5
65033,3
65034,8
65035,9
65036,6
65037,0
65038,9
65039,3
65040,5
65041,0
65042,2
65043,7
65044,6
65045,6
65046,4
65047,7
65048,8
65049,7
65050,1
65051,1
65052,2
65053,9
65054,6
65055,1
65056,0
65057,2
65058,2
65059,8
65060,1
65061,3
65062,5
65063,2
65064,5
65065,9
65066,8
65067,8
65068,6
65069,6
65070,5
65071,0
65072,1
65073,6
65074,9
65075,5
65076,2
65077,7
65078,2
65079,3
65080,4
65081,1
65082,8
65083,9
65084,4
65085,0
65086,7
65087,2
65088,1
65089,0
65090,1
65091,5
65092,6
65093,8
65094,0
65095,3
65096,5
65097,7
65098,5
65099,5
65100,8
65101,7
65102,2
65103,3
65104,6
65105,1
65106,1
65107,9
65108,5
65109,3
65110,1
65111,3
65112,3
65113,6
65114,8
65115,3
65116,5
65117,0
65118,7
65119,1
65120,5
65121,8
65122,5
65123,6
65124,6
65125,1
65126,3
65127,2
65128,9
65129,1
65130,1
65131,9
65132,8
65133,5
65134,9
65135,5
65136,5
65137,1
65138,4
65139,1
65140,1
65141,6
65142,5
65143,7
65144,2
65145,3
65146,2
65147,5
65148,7
65149,3
65150,9
65151,2
65152,3
65153,5
65154,1
65155,6
65156,8
65157,7
65158,7
65159,0
65160,3
65161,6
65162,7
65163,1
65164,9
65165,6
65166,3
65167,7
65168,0
65169,6
65170,9
65171,4
65172,2
65173,1
65174,1
65175,2
65176,9
65177,8
65178,3
65179,2
65180,0
65181,2
65182,3
65183,7
65184,6
65185,9
65186,6
65187,6
65188,6
65189,4
65190,6
65191,1
65192,0
65193,2
65194,3
65195,0
65196,4
65197,7
65198,6
65199,8
65200,8
65201,7
65202,2
65203,6
65204,3
65205,2
65206,2
65207,4
65208,7
65209,0
65210,0
65211,1
65212,0
65213,0
65214,0
65215,3
65216,8
65217,1
65218,8
65219,0
65220,1
65221,9
65222,3
65223,0
65224,9
65225,5
65226,5
65227,5
65228,5
65229,1
65230,3
65231,8
65232,7
65233,3
65234,2
65235,0
65236,6
65237,6
65238,6
65239,7
65240,4
65241,1
65242,7
65243,5
65244,2
65245,1
65246,4
65247,7
65248,2
65249,4
65250,0
65251,8
65252,4
65253,4
65254,5
65255,1
65256,8
65257,8
65258,8
65259,7
65260,7
65261,9
65262,1
65263,5
65264,4
65265,6
65266,7
65267,2
65268,7
65269,1
65270,5
65271,9
65272,9
65273,7
65274,8
65275,2
65276,1
65277,8
65278,6
65279,6
65280,1
65281,4
65282,1
65283,0
65284,0
65285,8
65286,1
65287,2
65288,8
65289,9
65290,7
65291,2
65292,9
65293,5
65294,7
65295,0
65296,8
65297,0
65298,0
65299,0
65300,7
65301,3
65302,5
65303,4
65304,1
65305,4
65306,0
65307,2
65308,0
65309,0
65310,2
65311,2
65312,8
65313,3
65314,5
65315,6
65316,8
65317,7
65318,2
65319,4
65320,3
65321,9
65322,6
65323,4
65324,9
65325,5
65326,6
65327,1
65328,2
65329,3
65330,1
65331,1
65332,2
65333,2
65334,9
65335,2
65336,7
65337,0
65338,6
65339,9
65340,0
65341,1
65342,0
65343,8
65344,8
65345,6
65346,4
65347,2
65348,0
65349,9
65350,9
65351,6
65352,1
65353,6
65354,7
65355,9
65356,0
65357,1
65358,3
65359,1
65360,2
65361,7
65362,8
65363,9
65364,1
65365,9
65366,1
65367,0
65368,7
65369,6
65370,5
65371,0
65372,5
65373,3
65374,5
65375,5
65376,8
65377,7
65378,3
65379,3
65380,2
65381,3
65382,3
65383,6
65384,6
65385,3
65386,1
65387,1
65388,4
65389,6
65390,8
65391,5
65392,3
65393,9
65394,5
65395,4
65396,1
65397,6
65398,7
65399,0
65400,2
65401,0
65402,8
65403,1
65404,7
65405,5
65406,2
65407,8
65408,3
65409,3
65410,1
65411,1
65412,2
65413,2
65414,0
65415,8
65416,1
65417,6
65418,8
65419,3
65420,0
65421,3
65422,0
65423,4
65424,2
65425,4
65426,8
65427,1
65428,3
65429,2
65430,3
65431,6
65432,5
65433,8
65434,9
65435,8
65436,0
65437,1
65438,9
65439,8
65440,0
65441,8
65442,0
65443,5
65444,6
65445,1
65446,4
65447,8
65448,7
65449,1
65450,3
65451,4
65452,0
65453,2
65454,6
65455,3
65456,0
65457,3
65458,8
65459,4
65460,5
65461,8
65462,1
65463,2
65464,0
65465,4
65466,9
65467,3
65468,3
65469,3
65470,7
65471,3
65472,5
65473,3
65474,1
65475,6
65476,0
65477,5
65478,9
65479,5
65480,1
65481,5
65482,5
65483,6
65484,9
65485,7
65486,0
65487,1
65488,1
65489,6
65490,8
65491,5
65492,9
65493,0
65494,6
65495,5
65496,0
65497,8
65498,2
65499,1
65500,3
65501,0
65502,5
65503,6
65504,5
65505,6
65506,1
65507,8
65508,0
65509,0
65510,5
65511,9
65512,7
65513,9
65514,5
65515,2
65516,2
65517,9
65518,9
65519,8
65520,8
65521,3
65522,4
65523,7
65524,4
65525,8
65526,5
65527,3
65528,7
65529,7
65530,1
65531,6
65532,7
65533,2
65534,0
65535,1
65536,2
65537,2
65538,3
65539,5
65540,6
65541,1
65542,2
65543,7
65544,9
65545,3
65546,4
65547,2
65548,8
65549,0
65550,6
65551,8
65552,9
65553,8
65554,7
65555,8
65556,7
65557,8
65558,7
65559,1
65560,0
65561,9
65562,6
65563,3
65564,7
65565,5
65566,7
65567,2
65568,5
65569,5
65570,6
65571,6
65572,4
65573,8
65574,5
65575,7
65576,6
65577,6
65578,2
65579,6
65580,4
65581,1
65582,4
65583,6
65584,6
65585,2
65586,1
65587,6
65588,6
65589,1
65590,5
65591,8
65592,0
65593,7
65594,4
65595,6
65596,4
65597,6
65598,3
65599,1
65600,1
65601,6
65602,6
65603,9
65604,3
65605,9
65606,2
65607,6
65608,5
65609,1
65610,5
65611,7
65612,5
65613,3
65614,9
65615,6
65616,6
65617,8
65618,6
65619,5
65620,3
65621,6
65622,0
65623,6
65624,2
65625,4
65626,6
65627,2
65628,2
65629,3
65630,4
65631,6
65632,0
65633,7
65634,5
65635,3
65636,0
65637,5
65638,1
65639,3
65640,1
65641,8
65642,8
65643,9
65644,8
65645,6
65646,1
65647,4
65648,2
65649,3
65650,8
65651,8
65652,7
65653,1
65654,4
65655,1
65656,0
65657,0
65658,5
65659,0
65660,7
65661,9
65662,9
65663,2
65664,1
65665,6
65666,4
65667,4
65668,9
65669,1
65670,3
65671,2
65672,4
65673,0
65674,4
65675,8
65676,0
65677,4
65678,1
65679,6
65680,8
65681,4
65682,1
65683,5
65684,9
65685,1
65686,7
65687,5
65688,8
65689,2
65690,3
65691,5
65692,9
65693,8
65694,9
65695,2
65696,4
65697,6
65698,1
65699,9
65700,9
65701,0
65702,1
65703,4
65704,1
65705,7
65706,1
65707,5
65708,1
65709,1
65710,4
65711,5
65712,6
65713,7
65714,3
65715,5
65716,2
65717,0
65718,1
65719,7
65720,1
65721,6
65722,8
65723,6
65724,7
65725,7
65726,3
65727,8
65728,8
65729,7
65730,7
65731,1
65732,3
65733,2
65734,0
65735,5
65736,0
65737,4
65738,2
65739,8
65740,6
65741,4
65742,7
65743,8
65744,9
65745,4
65746,1
65747,7
65748,1
65749,4
65750,0
65751,5
65752,3
65753,6
65754,6
65755,0
65756,6
65757,8
65758,1
65759,1
65760,9
65761,8
65762,2
65763,0
65764,5
65765,7
65766,0
65767,7
65768,6
65769,1
65770,6
65771,6
65772,1
65773,2
65774,1
65775,0
65776,1
65777,3
65778,0
65779,5
65780,8
65781,2
65782,7
65783,6
65784,2
65785,1
65786,4
65787,0
65788,5
65789,1
65790,3
65791,1
65792,6
65793,1
65794,9
65795,6
65796,2
65797,8
65798,0
65799,2
65800,0
65801,0
65802,6
65803,3
65804,4
65805,8
65806,4
65807,0
65808,0
65809,1
65810,4
65811,0
65812,2
65813,8
65814,4
65815,0
65816,5
65817,6
65818,6
65819,9
65820,1
65821,2
65822,4
65823,4
65824,7
65825,2
65826,1
65827,5
65828,2
65829,6
65830,6
65831,3
65832,8
65833,8
65834,1
65835,8
65836,1
65837,5
65838,5
65839,0
65840,1
65841,9
65842,9
65843,9
65844,5
65845,3
65846,7
65847,9
65848,9
65849,8
65850,2
65851,3
65852,4
65853,8
65854,5
65855,4
65856,0
65857,7
65858,2
65859,1
65860,4
65861,4
65862,7
65863,2
65864,9
65865,7
65866,4
65867,5
65868,5
65869,4
65870,0
65871,2
65872,2
65873,6
65874,4
65875,5
65876,3
65877,7
65878,6
65879,1
65880,2
65881,8
65882,2
65883,0
65884,8
65885,9
65886,9
65887,6
65888,5
65889,4
65890,9
65891,6
65892,5
65893,1
65894,6
65895,2
65896,7
65897,8
65898,7
65899,6
65900,4
65901,1
65902,6
65903,3
65904,9
65905,2
65906,6
65907,1
65908,8
65909,8
65910,4
65911,0
65912,6
65913,9
65914,5
65915,4
65916,5
65917,6
65918,3
65919,3
65920,2
65921,0
65922,4
65923,2
65924,9
65925,4
65926,1
65927,3
65928,4
65929,7
65930,4
65931,5
65932,9
65933,4
65934,7
65935,7
65936,8
65937,6
65938,4
65939,9
65940,0
65941,0
65942,0
65943,7
65944,7
65945,0
65946,7
65947,0
65948,6
65949,0
65950,0
65951,0
65952,1
65953,5
65954,4
65955,6
65956,8
65957,6
65958,5
65959,4
65960,9
65961,1
65962,3
65963,1
65964,0
65965,2
65966,6
65967,5
65968,4
65969,2
65970,1
65971,9
65972,6
65973,7
65974,7
65975,8
65976,3
65977,8
65978,4
65979,4
65980,9
65981,3
65982,0
65983,7
65984,1
65985,1
65986,0
65987,5
65988,6
65989,9
65990,1
65991,0
65992,3
65993,3
65994,1
65995,2
65996,9
65997,9
65998,5
65999,1
66000,7
66001,5
66002,7
66003,7
66004,2
66005,7
66006,6
66007,6
66008,5
66009,3
66010,8
66011,1
66012,1
66013,1
66014,3
66015,9
66016,6
66017,6
66018,1
66019,5
66020,7
66021,4
66022,6
66023,8
66024,1
66025,7
66026,1
66027,5
66028,9
66029,0
66030,6
66031,3
66032,1
66033,2
66034,8
66035,3
66036,9
66037,8
66038,3
66039,9
66040,7
66041,2
66042,8
66043,4
66044,3
66045,9
66046,1
66047,1
66048,3
66049,1
66050,7
66051,5
66052,0
66053,2
66054,4
66055,5
66056,8
66057,4
66058,2
66059,8
66060,2
66061,5
66062,3
66063,3
66064,5
66065,7
66066,6
66067,8
66068,8
66069,5
66070,8
66071,1
66072,9
66073,9
66074,8
66075,7
66076,1
66077,9
66078,7
66079,4
66080,6
66081,6
66082,2
66083,1
66084,7
66085,3
66086,1
66087,5
66088,1
66089,6
66090,2
66091,0
66092,2
66093,0
66094,0
66095,2
66096,3
66097,4
66098,9
66099,0
66100,8
66101,6
66102,5
66103,8
66104,5
66105,0
66106,2
66107,7
66108,4
66109,4
66110,2
66111,1
66112,3
66113,4
66114,4
66115,5
66116,3
66117,8
66118,0
66119,1
66120,2
66121,0
66122,1
66123,8
66124,7
66125,0
66126,4
66127,3
66128,2
66129,3
66130,2
66131,3
66132,0
66133,3
66134,9
66135,3
66136,0
66137,3
66138,4
66139,9
66140,8
66141,7
66142,8
66143,4
66144,7
66145,9
66146,7
66147,6
66148,9
66149,6
66150,4
66151,7
66152,6
66153,1
66154,1
66155,6
66156,2
66157,7
66158,9
66159,5
66160,3
66161,1
66162,9
66163,0
66164,2
66165,9
66166,9
66167,7
66168,6
66169,7
66170,3
66171,7
66172,1
66173,4
66174,7
66175,7
66176,6
66177,1
66178,0
66179,5
66180,8
66181,7
66182,5
66183,4
66184,0
66185,8
66186,9
66187,2
66188,0
66189,0
66190,9
66191,0
66192,8
66193,2
66194,6
66195,2
66196,4
66197,7
66198,5
66199,3
66200,8
66201,0
66202,1
66203,4
66204,7
66205,4
66206,4
66207,5
66208,5
66209,9
66210,4
66211,9
66212,6
66213,3
66214,4
66215,9
66216,1
66217,1
66218,9
66219,1
66220,5
66221,4
66222,1
66223,8
66224,5
66225,2
66226,6
66227,3
66228,4
66229,6
66230,0
66231,6
66232,4
66233,4
66234,3
66235,3
66236,4
66237,4
66238,2
66239,8
66240,4
66241,0
66242,6
66243,1
66244,2
66245,7
66246,9
66247,6
66248,5
66249,4
66250,9
66251,3
66252,2
66253,5
66254,1
66255,3
66256,0
66257,9
66258,3
66259,0
66260,6
66261,2
66262,1
66263,6
66264,6
66265,2
66266,6
66267,5
66268,8
66269,7
66270,2
66271,4
66272,1
66273,9
66274,9
66275,7
66276,0
66277,6
66278,8
66279,3
66280,9
66281,0
66282,4
66283,4
66284,9
66285,8
66286,0
66287,0
66288,6
66289,7
66290,1
66291,1
66292,4
66293,9
66294,9
66295,8
66296,4
66297,8
66298,1
66299,0
66300,2
66301,5
66302,7
66303,4
66304,7
66305,6
66306,3
66307,7
66308,8
66309,2
66310,1
66311,3
66312,6
66313,8
66314,9
66315,6
66316,4
66317,5
66318,1
66319,2
66320,3
66321,1
66322,7
66323,6
66324,7
66325,9
66326,5
66327,3
66328,2
66329,9
66330,4
66331,3
66332,2
66333,8
66334,8
66335,0
66336,2
66337,2
66338,4
66339,6
66340,3
66341,3
66342,2
66343,3
66344,3
66345,0
66346,9
66347,4
66348,8
66349,6
66350,6
66351,6
66352,3
66353,8
66354,7
66355,1
66356,4
66357,0
66358,8
66359,5
66360,1
66361,0
66362,7
66363,1
66364,4
66365,2
66366,5
66367,4
66368,3
66369,6
66370,2
66371,3
66372,6
66373,5
66374,3
66375,2
66376,1
66377,3
66378,1
66379,9
66380,9
66381,4
66382,6
66383,9
66384,8
66385,0
66386,9
66387,2
66388,0
66389,3
66390,5
66391,9
66392,5
66393,9
66394,0
66395,2
66396,9
66397,4
66398,9
66399,3
66400,4
66401,8
66402,9
66403,3
66404,4
66405,0
66406,5
66407,1
66408,9
66409,1
66410,5
66411,2
66412,1
66413,2
66414,3
66415,9
66416,6
66417,8
66418,4
66419,6
66420,6
66421,0
66422,9
66423,1
66424,3
66425,7
66426,7
66427,4
66428,6
66429,8
66430,2
66431,1
66432,8
66433,3
66434,1
66435,2
66436,6
66437,2
66438,1
66439,0
66440,0
66441,6
66442,2
66443,5
66444,4
66445,6
66446,2
66447,8
66448,9
66449,8
66450,8
66451,7
66452,0
66453,2
66454,2
66455,9
66456,1
66457,1
66458,1
66459,6
66460,7
66461,2
66462,7
66463,8
66464,0
66465,5
66466,2
66467,0
66468,6
66469,2
66470,3
66471,8
66472,4
66473,0
66474,7
66475,1
66476,9
66477,6
66478,4
66479,0
66480,7
66481,3
66482,8
66483,7
66484,8
66485,6
66486,7
66487,1
66488,0
66489,3
66490,0
66491,9
66492,8
66493,0
66494,2
66495,8
66496,0
66497,5
66498,0
66499,3
66500,6
66501,1
66502,4
66503,9
66504,1
66505,5
66506,2
66507,3
66508,0
66509,7
66510,2
66511,9
66512,2
66513,6
66514,7
66515,9
66516,4
66517,3
66518,7
66519,3
66520,0
66521,4
66522,9
66523,6
66524,9
66525,9
66526,4
66527,5
66528,3
66529,3
66530,4
66531,1
66532,8
66533,8
66534,1
66535,4
66536,8
66537,7
66538,4
66539,3
66540,8
66541,4
66542,8
66543,6
66544,4
66545,3
66546,4
66547,8
66548,5
66549,6
66550,8
66551,7
66552,5
66553,9
66554,8
66555,7
66556,9
66557,3
66558,0
66559,0
66560,5
66561,3
66562,9
66563,8
66564,4
66565,3
66566,2
66567,7
66568,1
66569,0
66570,7
66571,1
66572,1
66573,7
66574,7
66575,0
66576,0
66577,5
66578,1
66579,8
66580,7
66581,7
66582,4
66583,2
66584,4
66585,7
66586,5
66587,0
66588,8
66589,9
66590,7
66591,9
66592,5
66593,0
66594,7
66595,0
66596,7
66597,7
66598,8
66599,3
66600,3
66601,4
66602,5
66603,1
66604,6
66605,9
66606,7
66607,1
66608,2
66609,2
66610,9
66611,6
66612,6
66613,1
66614,4
66615,2
66616,0
66617,5
66618,8
66619,1
66620,6
66621,5
66622,6
66623,3
66624,7
66625,7
66626,2
66627,7
66628,6
66629,9
66630,5
66631,3
66632,1
66633,1
66634,6
66635,4
66636,3
66637,6
66638,1
66639,4
66640,8
66641,4
66642,1
66643,6
66644,1
66645,9
66646,7
66647,7
66648,7
66649,1
66650,7
66651,9
66652,3
66653,7
66654,4
66655,6
66656,7
66657,7
66658,3
66659,7
66660,6
66661,2
66662,8
66663,8
66664,9
66665,3
66666,3
66667,4
66668,3
66669,6
66670,1
66671,9
66672,0
66673,7
66674,3
66675,5
66676,1
66677,5
66678,9
66679,0
66680,4
66681,2
66682,8
66683,6
66684,6
66685,3
66686,9
66687,0
66688,8
66689,4
66690,9
66691,9
66692,7
66693,8
66694,1
66695,8
66696,0
66697,9
66698,7
66699,1
66700,9
66701,2
66702,5
66703,1
66704,3
66705,0
66706,2
66707,7
66708,6
66709,2
66710,3
66711,9
66712,7
66713,2
66714,7
66715,0
66716,7
66717,7
66718,6
66719,0
66720,6
66721,8
66722,4
66723,7
66724,5
66725,3
66726,2
66727,3
66728,2
66729,2
66730,3
66731,4
66732,4
66733,4
66734,7
66735,4
66736,0
66737,7
66738,3
66739,6
66740,2
66741,3
66742,2
66743,5
66744,3
66745,9
66746,8
66747,6
66748,7
66749,5
66750,0
66751,6
66752,7
66753,2
66754,0
66755,2
66756,7
66757,9
66758,2
66759,5
66760,5
66761,3
66762,4
66763,5
66764,7
66765,1
66766,2
66767,5
66768,3
66769,8
66770,0
66771,0
66772,2
66773,4
66774,1
66775,7
66776,4
66777,8
66778,3
66779,1
66780,5
66781,2
66782,6
66783,0
66784,3
66785,5
66786,8
66787,0
66788,5
66789,8
66790,1
66791,5
66792,4
66793,3
66794,6
66795,6
66796,8
66797,0
66798,5
66799,4
66800,0
66801,6
66802,0
66803,5
66804,9
66805,3
66806,3
66807,0
66808,1
66809,7
66810,2
66811,2
66812,2
66813,8
66814,9
66815,0
66816,8
66817,0
66818,9
66819,8
66820,2
66821,9
66822,4
66823,3
66824,2
66825,9
66826,2
66827,9
66828,4
66829,1
66830,7
66831,2
66832,1
66833,3
66834,3
66835,7
66836,1
66837,1
66838,7
66839,7
66840,3
66841,9
66842,3
66843,5
66844,8
66845,3
66846,5
66847,1
66848,4
66849,6
66850,9
66851,4
66852,0
66853,3
66854,6
66855,3
66856,6
66857,6
66858,2
66859,9
66860,9
66861,9
66862,7
66863,8
66864,6
66865,6
66866,0
66867,5
66868,1
66869,3
66870,1
66871,4
66872,6
66873,2
66874,0
66875,2
66876,2
66877,2
66878,8
66879,3
66880,8
66881,0
66882,1
66883,0
66884,1
66885,2
66886,6
66887,9
66888,4
66889,9
66890,9
66891,4
66892,7
66893,8
66894,9
66895,7
66896,9
66897,6
66898,3
66899,9
66900,5
66901,0
66902,8
66903,7
66904,0
66905,6
66906,8
66907,1
66908,5
66909,7
66910,5
66911,4
66912,7
66913,8
66914,8
66915,3
66916,3
66917,2
66918,3
66919,6
66920,3
66921,8
66922,5
66923,5
66924,2
66925,5
66926,2
66927,4
66928,2
66929,9
66930,3
66931,9
66932,9
66933,2
66934,6
66935,9
66936,6
66937,0
66938,0
66939,9
66940,0
66941,8
66942,2
66943,1
66944,7
66945,6
66946,2
66947,0
66948,1
66949,6
66950,2
66951,3
66952,8
66953,9
66954,1
66955,2
66956,5
66957,8
66958,2
66959,0
66960,7
66961,7
66962,1
66963,1
66964,0
66965,8
66966,6
66967,7
66968,4
66969,4
66970,7
66971,3
66972,2
66973,0
66974,5
66975,4
66976,2
66977,7
66978,7
66979,1
66980,3
66981,4
66982,1
66983,3
66984,6
66985,3
66986,6
66987,6
66988,9
66989,5
66990,2
66991,8
66992,5
66993,1
66994,3
66995,6
66996,4
66997,6
66998,2
66999,0
67000,2
67001,7
67002,1
67003,9
67004,8
67005,2
67006,4
67007,6
67008,6
67009,3
67010,6
67011,8
67012,2
67013,9
67014,6
67015,1
67016,8
67017,7
67018,3
67019,6
67020,6
67021,5
67022,7
67023,0
67024,2
67025,1
67026,3
67027,4
67028,9
67029,4
67030,3
67031,9
67032,2
67033,7
67034,2
67035,3
67036,2
67037,0
67038,3
67039,3
67040,9
67041,0
67042,4
67043,0
67044,6
67045,9
67046,5
67047,2
67048,7
67049,4
67050,5
67051,0
67052,1
67053,5
67054,0
67055,4
67056,2
67057,3
67058,4
67059,0
67060,1
67061,0
67062,5
67063,8
67064,4
67065,0
67066,3
67067,5
67068,8
67069,6
67070,9
67071,4
67072,4
67073,7
67074,4
67075,3
67076,5
67077,0
67078,9
67079,2
67080,3
67081,6
67082,9
67083,8
67084,2
67085,5
67086,8
67087,7
67088,0
67089,2
67090,2
67091,5
67092,6
67093,7
67094,2
67095,2
67096,5
67097,1
67098,8
67099,5
67100,7
67101,2
67102,2
67103,7
67104,3
67105,7
67106,9
67107,6
67108,6
67109,4
67110,4
67111,1
67112,5
67113,8
67114,9
67115,0
67116,8
67117,8
67118,2
67119,3
67120,6
67121,2
67122,9
67123,8
67124,0
67125,2
67126,0
67127,5
